place,grav,sexe,trajet,secu1,secu2,lum,agg,int,atm,col,lat,long,catr,circ,nbv,vosp,prof,plan,surf,infra,situ,vma,senc,catv,obs,obsm,choc,manv,motor,Hour,DayOfWeek,Month,Age
1,1,1,5,2,6,5,2,3,1,3,48.826069,2.355222,4,2,2,0,1,1,1,0,1,50,1,30,0,2,1,15,1,4,5,7,36.0
1,4,1,4,2,0,1,2,1,1,3,48.882551,2.343089,4,3,3,0,1,1,2,0,1,30,2,30,0,2,3,18,1,12,5,7,30.0
1,1,1,3,1,0,1,2,1,1,3,48.882551,2.343089,4,3,3,0,1,1,2,0,1,30,2,7,0,2,7,22,1,12,5,7,49.0
1,1,1,5,1,0,1,2,7,2,3,48.865864,2.319917,4,1,8,0,1,1,2,0,1,50,2,7,0,2,8,1,1,12,5,7,50.0
1,1,1,5,1,0,1,2,7,2,3,48.865864,2.319917,4,1,8,0,1,1,2,0,1,50,3,7,0,2,1,1,1,12,5,7,69.0
1,4,2,3,2,0,1,2,3,1,7,48.864382,2.330124,4,2,4,1,1,1,1,0,5,30,1,1,14,0,0,16,5,17,5,7,64.0
1,4,1,9,2,6,1,2,2,1,3,48.855811,2.368508,4,2,4,3,1,1,1,0,6,50,1,33,0,2,1,7,1,15,4,7,23.0
1,4,1,4,2,6,1,2,2,1,3,48.855811,2.368508,4,2,4,3,1,1,1,0,6,50,2,33,0,2,5,10,1,15,4,7,32.0
1,1,1,5,1,0,1,2,2,1,3,48.794764,2.417874,3,1,2,0,1,1,1,0,1,50,1,7,0,2,1,1,1,19,5,7,35.0
1,4,2,5,1,0,1,2,2,1,3,48.794764,2.417874,3,1,2,0,1,1,1,0,1,50,1,7,0,0,7,2,0,19,5,7,42.0
1,1,2,5,1,0,1,2,1,2,6,48.769559,2.448809,3,2,2,0,1,3,2,0,4,50,1,7,2,0,1,26,1,15,5,7,33.0
1,3,1,5,2,0,1,2,1,2,3,48.830513,2.528061,3,2,4,0,1,1,2,0,1,50,2,1,0,2,8,13,5,13,5,7,32.0
1,1,2,5,1,8,1,2,1,2,3,48.830513,2.528061,3,2,4,0,1,1,2,0,1,50,1,7,0,2,2,1,1,13,5,7,42.0
1,4,1,5,1,0,2,2,9,1,3,48.777856,2.465683,4,1,2,0,2,1,1,0,1,50,3,7,0,2,7,11,1,20,5,7,19.0
1,4,1,0,1,8,1,2,3,1,7,48.76716,2.41059,3,1,2,0,1,2,1,0,1,30,1,7,12,0,9,15,1,17,5,7,27.0
1,1,1,4,1,8,1,2,1,1,5,48.7862,2.54147,3,2,2,0,1,1,1,0,1,50,1,10,0,2,1,17,1,16,4,7,42.0
1,1,2,0,1,8,1,2,1,1,5,48.7862,2.54147,3,2,2,0,1,1,1,0,1,50,1,7,0,2,6,23,1,16,4,7,29.0
1,4,2,0,1,8,1,2,1,1,5,48.7862,2.54147,3,2,2,0,1,1,1,0,1,50,2,7,0,2,1,1,1,16,4,7,21.0
1,4,1,9,1,0,1,2,4,1,6,48.81275,2.52725,4,2,2,0,1,1,1,6,1,50,2,7,9,1,3,15,1,14,5,7,33.0
1,4,1,9,1,0,1,2,1,1,3,48.78183,2.42197,3,2,2,0,1,1,1,0,1,50,1,7,0,2,3,1,1,12,4,7,41.0
1,1,1,1,1,0,1,2,1,1,3,48.78183,2.42197,3,2,2,0,1,1,1,0,1,50,2,10,1,2,3,17,1,12,4,7,41.0
1,1,1,0,8,0,1,2,1,1,3,48.9532,2.37725,4,2,2,0,1,1,1,0,1,50,0,7,0,9,2,18,1,15,5,7,83.0
1,4,1,0,8,0,1,2,1,1,3,48.9532,2.37725,4,2,2,0,1,1,1,0,1,50,0,1,0,2,8,0,0,15,5,7,14.0
1,1,2,5,1,0,1,2,9,1,1,48.951582,2.38796,3,2,2,0,1,1,1,0,1,50,1,7,0,1,1,16,1,17,5,7,28.0
1,4,1,0,2,0,1,2,4,1,2,48.94035,2.36348,4,2,2,0,1,1,1,0,1,50,2,30,0,2,1,1,1,15,5,7,19.0
1,1,1,0,1,0,1,2,4,1,2,48.94035,2.36348,4,2,2,0,1,1,1,0,1,50,2,7,0,2,6,15,1,15,5,7,25.0
1,1,2,0,1,0,1,2,1,8,6,48.8974500417,2.2031182051,4,2,2,1,1,1,1,0,1,50,2,7,1,0,1,1,1,11,5,7,43.0
1,4,2,0,1,0,1,2,3,2,2,48.907511,2.212093,3,1,2,0,1,1,2,0,1,50,2,7,0,2,5,23,1,11,5,7,41.0
1,1,1,0,1,0,1,2,3,2,2,48.907511,2.212093,3,1,2,0,1,1,2,0,1,50,2,10,0,2,3,13,1,11,5,7,28.0
1,1,1,5,2,8,1,2,3,1,6,48.81747,2.32545,3,3,6,1,1,1,1,0,1,50,1,31,0,1,1,26,1,12,5,7,28.0
1,1,1,1,1,-1,3,1,1,1,6,48.353411,2.454994,3,2,2,0,1,1,1,0,1,90,2,7,0,1,2,0,1,4,6,7,81.0
1,4,2,3,1,-1,1,1,2,7,3,48.5812,2.964302,3,2,1,0,1,1,1,0,1,90,2,7,0,2,1,1,1,16,4,7,66.0
1,2,1,3,2,6,1,1,2,7,3,48.5812,2.964302,3,2,1,0,1,1,1,0,1,90,1,43,0,2,2,19,1,16,4,7,67.0
1,4,1,0,1,0,1,1,1,1,2,48.8026,2.342,1,1,3,0,2,1,1,0,1,70,2,10,0,2,4,1,1,6,5,7,38.0
1,3,1,5,1,0,1,1,1,1,2,48.8026,2.342,1,1,3,0,2,1,1,0,1,70,2,7,0,2,1,14,1,6,5,7,25.0
1,1,2,5,1,0,1,1,1,1,3,48.71351,2.2785,1,1,3,0,1,1,1,0,1,90,1,7,0,2,8,12,1,19,4,7,38.0
1,4,1,5,1,6,1,1,1,1,3,48.71351,2.2785,1,1,3,0,1,1,1,0,1,90,1,33,0,2,8,0,0,19,4,7,36.0
1,1,1,5,1,0,1,1,1,1,3,48.74153,2.32059,1,1,4,0,2,3,1,0,1,90,1,7,0,2,7,12,1,19,4,7,26.0
1,4,1,5,2,6,1,1,1,1,3,48.74153,2.32059,1,1,4,0,2,3,1,0,1,90,1,33,0,2,0,1,1,19,4,7,22.0
1,1,2,0,1,0,1,1,1,1,2,48.9232300709,2.2288666058,1,3,4,0,1,1,1,0,1,90,1,7,0,2,1,1,1,15,5,7,39.0
1,1,1,0,1,0,1,1,1,1,2,48.9232300709,2.2288666058,1,3,4,0,1,1,1,0,1,90,1,7,0,2,4,1,1,15,5,7,38.0
1,1,1,0,1,0,1,1,1,1,4,48.9217595598,2.2261142366,1,3,4,0,1,1,1,0,1,90,2,7,0,2,4,0,1,15,5,7,25.0
1,1,1,0,1,0,1,1,1,1,4,48.9217595598,2.2261142366,1,3,4,0,1,1,1,0,1,90,2,7,0,2,4,0,1,15,5,7,30.0
1,1,1,0,1,8,1,1,1,1,4,48.9217595598,2.2261142366,1,3,4,0,1,1,1,0,1,90,2,7,0,2,4,0,1,15,5,7,28.0
1,1,2,0,1,8,1,1,1,1,4,48.9217595598,2.2261142366,1,3,4,0,1,1,1,0,1,90,2,7,0,2,1,2,1,15,5,7,61.0
1,4,1,0,1,0,5,1,1,1,2,48.90287,2.35863,1,3,9,0,2,1,1,0,1,90,2,7,0,2,4,9,1,22,4,7,24.0
1,1,1,0,1,0,5,1,1,1,2,48.90287,2.35863,1,3,9,0,2,1,1,0,1,90,2,7,0,2,4,1,1,22,4,7,50.0
1,1,1,0,1,4,1,1,1,1,3,48.91577,2.47758,1,3,8,0,1,1,1,0,1,90,2,7,0,2,7,12,1,11,4,7,27.0
1,4,1,0,2,6,1,1,1,1,3,48.91577,2.47758,1,3,8,0,1,1,1,0,1,90,2,31,0,2,8,1,1,11,4,7,42.0
1,4,1,5,1,0,1,1,1,1,6,48.6466701112,2.5861363461,2,1,2,0,1,1,1,0,1,90,1,7,0,2,8,13,1,13,5,7,21.0
1,1,1,5,1,0,1,2,1,1,6,48.8068,2.35116,3,2,2,0,1,1,1,0,1,50,2,7,0,1,1,1,1,16,4,5,61.0
1,4,1,1,8,-1,1,2,2,1,3,48.9749120725,2.3428559303,3,2,2,0,1,1,1,5,1,50,3,1,0,2,3,1,5,7,4,7,43.0
1,3,1,0,8,8,1,2,1,1,6,48.6889,2.53395,3,2,2,0,1,1,1,0,1,50,2,7,0,2,1,26,1,16,4,7,80.0
1,1,2,0,1,0,1,2,1,1,3,48.42687,2.14688,4,2,2,0,1,1,1,0,1,50,0,7,0,2,3,15,1,12,4,7,48.0
1,4,1,0,2,0,1,2,1,1,3,48.42687,2.14688,4,2,2,0,1,1,1,0,1,50,0,31,0,2,7,2,1,12,4,7,22.0
1,3,1,0,2,6,1,1,3,1,6,48.85471,2.064302,3,2,2,0,1,2,1,0,3,70,2,33,2,0,1,1,1,20,4,7,24.0
1,3,1,5,0,-1,5,2,1,1,6,48.7274049212,2.6589094503,5,-1,0,3,2,4,9,6,6,15,3,31,6,0,1,0,0,2,3,7,24.0
1,1,2,5,1,0,1,2,1,1,2,48.825591,2.392255,4,1,2,0,1,1,1,1,1,50,1,7,0,2,5,23,1,18,4,7,40.0
1,4,1,1,2,6,1,2,1,1,2,48.825591,2.392255,4,1,2,0,1,1,1,1,1,50,1,43,0,2,1,3,1,18,4,7,49.0
1,4,1,5,2,6,1,2,1,1,4,48.872376,2.412504,4,1,4,0,1,1,1,1,1,70,1,43,0,2,2,3,1,9,4,7,35.0
1,1,2,5,1,0,1,2,1,1,4,48.872376,2.412504,4,1,4,0,1,1,1,1,1,70,1,7,0,2,8,23,1,9,4,7,22.0
1,1,1,4,1,0,1,2,1,1,4,48.872376,2.412504,4,1,4,0,1,1,1,1,1,70,1,10,0,2,6,23,1,9,4,7,33.0
1,4,1,5,8,0,5,2,3,1,2,48.857862,2.336231,4,2,5,1,1,1,1,0,5,50,1,1,0,2,1,2,5,23,3,7,29.0
1,4,2,9,8,0,5,2,3,1,2,48.857862,2.336231,4,2,5,1,1,1,1,0,5,50,1,1,0,2,4,2,5,23,3,7,30.0
1,1,1,9,1,0,1,2,3,1,6,48.883456,2.39578,4,2,2,0,2,1,1,0,1,50,1,7,0,1,1,1,1,16,4,7,31.0
1,4,1,9,2,6,1,2,7,8,3,48.877547,2.283845,4,1,4,0,1,2,1,8,1,50,1,32,0,2,3,13,1,14,4,7,45.0
1,1,1,9,1,0,1,2,7,8,3,48.877547,2.283845,4,1,4,0,1,2,1,8,1,50,1,14,0,2,2,1,1,14,4,7,59.0
1,4,1,9,2,0,1,2,2,1,2,48.88211,2.320414,4,3,2,0,1,1,1,0,1,50,1,33,0,2,3,21,1,11,2,7,52.0
1,1,1,4,1,0,1,2,2,1,2,48.88211,2.320414,4,3,2,0,1,1,1,0,1,50,1,7,0,2,5,16,1,11,2,7,46.0
1,1,1,1,1,0,1,2,1,1,2,48.83651,2.280011,4,1,2,0,1,1,1,0,1,50,2,10,0,2,3,2,1,16,4,7,24.0
1,4,2,9,1,0,1,2,1,1,2,48.83651,2.280011,4,1,2,0,1,1,1,0,1,50,2,7,0,2,5,20,1,16,4,7,74.0
1,4,2,1,2,0,1,2,2,1,3,48.836746,2.299555,4,1,1,0,1,1,1,0,1,30,1,1,0,2,1,1,5,8,3,7,29.0
1,1,1,4,1,0,1,2,2,1,3,48.836746,2.299555,4,1,1,0,1,1,1,0,1,30,2,7,0,2,8,1,1,8,3,7,52.0
1,1,1,5,2,0,1,2,7,1,6,48.823149,2.325521,4,3,2,0,1,1,1,0,1,50,3,30,0,1,1,1,1,19,4,7,18.0
1,4,1,5,2,0,5,2,5,1,3,48.826462,2.341775,4,2,4,0,2,1,1,0,1,50,2,1,0,2,1,1,5,2,4,7,36.0
1,1,1,5,2,6,5,2,5,1,3,48.826462,2.341775,4,2,4,0,2,1,1,0,1,50,2,33,0,2,1,1,1,2,4,7,21.0
1,1,2,5,1,0,5,2,4,1,3,48.822716,2.373039,4,3,2,0,2,1,1,0,1,50,2,7,0,2,2,15,1,0,4,7,38.0
1,1,2,9,1,0,5,2,4,1,3,48.822716,2.373039,4,3,2,0,2,1,1,0,1,50,1,7,0,2,3,1,1,0,4,7,41.0
1,1,1,9,2,6,1,2,2,1,3,48.84344,2.370723,4,1,3,0,2,1,1,0,1,50,1,30,0,2,1,18,1,15,3,7,37.0
1,4,1,5,2,6,1,2,2,1,3,48.84344,2.370723,4,1,3,0,2,1,1,0,1,50,2,43,0,2,2,1,1,15,3,7,27.0
1,1,1,1,2,6,1,2,3,1,6,48.838466,2.398681,4,-1,1,0,1,1,1,0,1,50,1,33,0,1,3,1,1,8,3,7,48.0
1,4,1,9,2,0,1,2,4,1,7,48.879504,2.35322,4,2,4,0,1,1,1,0,1,50,2,30,0,0,0,1,1,17,4,7,44.0
1,4,1,9,2,0,1,2,3,1,3,48.875863,2.360268,4,2,3,0,1,1,1,0,1,30,3,50,0,2,3,19,3,14,4,7,29.0
1,1,1,4,1,0,1,2,3,1,3,48.875863,2.360268,4,2,3,0,1,1,1,0,1,30,2,7,0,2,3,16,2,14,4,7,52.0
1,1,1,4,1,0,1,2,2,1,6,48.873824,2.350516,4,1,1,0,1,1,1,0,4,30,3,14,9,1,2,1,1,10,4,7,25.0
1,4,1,9,2,0,5,2,1,1,1,48.861806,2.327205,4,1,3,0,1,1,1,0,1,50,2,1,0,2,1,5,5,0,4,7,32.0
1,1,1,4,1,0,5,2,1,1,1,48.861806,2.327205,4,1,3,0,1,1,1,0,1,50,0,7,0,2,1,1,2,0,4,7,26.0
1,4,2,9,2,0,1,2,2,1,6,48.852702,2.309565,4,2,2,0,1,1,1,0,1,50,2,1,0,1,1,1,5,17,4,7,25.0
1,4,2,9,2,0,1,2,1,1,3,48.859359,2.305773,4,1,1,0,1,1,1,0,1,50,2,1,0,2,1,1,5,14,4,7,27.0
1,1,1,9,1,0,1,2,1,1,3,48.859359,2.305773,4,1,1,0,1,1,1,0,1,50,2,7,0,2,8,22,1,14,4,7,56.0
1,4,1,9,2,0,1,2,7,1,6,48.864103,2.32011,4,3,4,0,1,1,1,0,1,50,3,1,14,0,2,14,5,16,4,7,48.0
1,4,1,2,2,0,1,2,1,1,7,48.73991,2.47338,3,1,2,0,1,1,1,0,1,50,2,32,13,0,4,2,1,16,4,7,20.0
1,1,2,3,1,0,1,2,2,1,1,48.739891,2.45642,4,2,2,0,1,1,1,0,1,50,1,7,0,2,1,15,1,12,4,7,34.0
1,4,1,5,2,6,1,2,2,1,1,48.739891,2.45642,4,2,2,0,1,1,1,0,1,50,2,34,0,2,1,15,1,12,4,7,26.0
1,4,2,5,1,0,1,2,2,1,3,48.78723,2.48851,4,2,2,0,1,1,1,0,1,30,2,7,0,2,2,2,1,9,4,7,60.0
1,1,2,0,1,0,1,2,1,1,2,48.845107,2.488953,3,2,2,0,2,1,1,0,1,50,1,7,0,2,4,1,1,12,4,7,27.0
1,4,1,1,2,6,1,2,1,1,2,48.845107,2.488953,3,2,2,0,2,1,1,0,1,50,1,30,0,2,1,2,1,12,4,7,34.0
1,4,1,5,2,6,5,2,2,1,7,48.82006,2.47936,3,-1,2,1,1,1,1,0,1,50,2,33,0,0,7,26,1,0,4,7,31.0
1,4,1,0,1,0,1,2,1,1,1,48.81205,2.36675,3,2,3,1,1,1,1,0,1,50,2,7,0,2,3,1,1,19,4,7,47.0
1,1,1,1,1,5,1,2,1,1,1,48.81205,2.36675,3,2,3,1,1,1,1,0,1,50,2,7,0,2,3,13,1,19,4,7,25.0
1,1,1,0,1,8,1,2,1,1,3,48.85063,2.48829,4,2,2,0,1,1,1,0,1,50,1,7,0,2,5,23,1,13,4,7,39.0
1,4,1,0,1,8,1,2,1,1,3,48.85063,2.48829,4,2,2,0,1,1,1,0,1,50,1,7,0,2,4,2,1,13,4,7,50.0
1,3,1,0,2,8,1,2,1,1,3,48.85063,2.48829,4,2,2,0,1,1,1,0,1,50,1,30,0,2,0,0,1,13,4,7,36.0
1,1,2,0,1,8,1,2,1,1,3,48.85063,2.48829,4,2,2,0,1,1,1,0,1,50,1,7,0,2,0,0,1,13,4,7,40.0
1,1,1,1,1,0,1,2,2,1,3,48.80987,2.55092,4,2,2,0,1,1,1,5,1,50,1,7,0,2,2,19,1,12,4,7,44.0
1,4,1,4,1,0,1,2,2,1,3,48.80987,2.55092,4,2,2,0,1,1,1,5,1,50,1,37,0,2,3,1,1,12,4,7,55.0
1,1,1,0,8,0,5,2,1,1,2,48.910237,2.337833,3,2,2,0,1,1,1,0,1,50,1,7,0,2,1,2,1,22,3,7,73.0
1,4,1,9,2,0,1,2,3,1,1,48.952268,2.338002,3,1,1,0,1,1,1,0,1,50,3,30,0,2,1,19,1,18,4,7,19.0
1,1,1,0,1,0,1,2,3,1,1,48.952268,2.338002,3,1,1,0,1,1,1,0,1,50,3,7,0,2,1,19,1,18,4,7,19.0
1,1,1,1,2,0,1,2,1,1,3,48.96393,2.34388,4,2,2,0,1,1,1,0,1,50,0,34,0,1,1,9,1,18,4,7,51.0
1,1,2,0,1,8,1,2,1,1,1,48.9256186568,2.4489051104,4,1,2,0,1,1,1,6,8,50,1,7,0,1,1,9,1,16,4,7,29.0
1,1,1,0,1,5,1,2,1,1,3,48.9053855587,2.4393190756,4,2,2,0,1,1,1,9,1,50,2,7,0,2,2,1,1,13,4,7,20.0
1,4,2,0,1,5,1,2,1,1,3,48.9053855587,2.4393190756,4,2,2,0,1,1,1,9,1,50,2,7,8,0,3,9,1,13,4,7,28.0
1,1,1,4,8,0,1,2,1,1,6,48.94304,2.49564,6,-1,-1,0,1,1,1,0,1,50,0,10,0,1,4,20,1,15,4,7,46.0
1,1,2,0,1,0,1,2,1,1,2,48.930992,2.484035,3,1,1,0,2,1,1,0,1,50,3,7,12,2,1,1,0,9,4,7,24.0
1,1,1,4,1,0,1,2,1,1,2,48.930992,2.484035,3,1,1,0,2,1,1,0,1,50,3,7,5,2,4,1,0,9,4,7,43.0
1,1,1,4,1,0,1,2,1,1,6,48.8211505132,2.3074573181,4,1,1,0,1,1,1,0,1,30,1,10,0,1,4,20,1,9,4,7,34.0
1,4,2,1,2,0,1,2,1,1,3,48.9196963141,2.2215396166,3,1,2,0,2,1,1,9,5,50,2,80,0,2,8,1,3,7,4,7,45.0
1,1,1,1,1,8,1,2,1,1,3,48.9196963141,2.2215396166,3,1,2,0,2,1,1,9,5,50,2,7,0,2,7,16,1,7,4,7,51.0
1,4,1,1,2,6,1,2,1,1,3,48.8857421147,2.1968150139,3,2,0,0,1,1,1,1,1,50,1,33,0,2,1,1,1,16,3,7,41.0
1,1,1,4,1,0,1,2,1,1,3,48.8857421147,2.1968150139,3,2,0,0,1,1,1,1,1,50,1,10,0,2,6,10,1,16,3,7,20.0
1,4,1,0,8,0,1,2,3,1,3,48.9069175787,2.2442311049,3,2,1,0,1,1,1,0,1,50,1,1,0,2,0,0,5,18,4,7,40.0
1,4,1,1,8,0,1,2,3,1,3,48.9069175787,2.2442311049,3,2,1,0,1,1,1,0,1,50,1,1,0,2,0,0,5,18,4,7,32.0
1,1,1,5,1,0,2,2,1,1,3,48.89625,2.25642,3,3,3,1,2,1,1,9,1,50,2,7,0,2,2,15,1,21,4,7,21.0
1,4,1,0,2,0,2,2,1,1,3,48.89625,2.25642,3,3,3,1,2,1,1,9,1,50,1,2,0,2,1,1,1,21,4,7,27.0
1,4,1,0,8,0,1,2,1,1,3,48.914975,2.242046,4,-1,0,0,1,1,1,0,1,50,1,32,0,2,7,1,3,20,3,7,44.0
1,4,1,0,1,0,1,2,1,1,3,48.914975,2.242046,4,-1,0,0,1,1,1,0,1,50,0,3,0,2,1,9,6,20,3,7,45.0
1,4,1,0,1,0,1,2,1,1,3,48.9063408503,2.3011226798,3,1,2,1,1,1,1,0,1,50,2,30,0,2,4,2,1,19,4,7,50.0
1,1,1,0,1,0,5,2,1,1,2,48.89984,2.30898,3,1,4,3,1,1,1,0,1,50,1,7,0,2,4,26,2,22,3,7,46.0
1,1,1,0,1,0,5,2,1,1,2,48.89984,2.30898,3,1,4,3,1,1,1,0,1,50,1,7,0,2,1,26,1,22,3,7,45.0
1,4,1,1,2,6,1,2,3,8,2,48.90316,2.31971,3,2,2,0,1,1,1,0,1,50,2,30,0,2,1,1,1,15,3,7,27.0
1,1,2,0,1,8,1,2,3,8,2,48.90316,2.31971,3,2,2,0,1,1,1,0,1,50,2,7,0,2,6,15,1,15,3,7,22.0
1,4,1,1,2,0,1,2,3,1,3,48.7585894182,2.3070377111,3,2,4,0,1,1,1,0,1,50,1,30,0,2,6,5,1,20,4,7,19.0
1,1,2,5,1,0,1,2,3,1,3,48.7585894182,2.3070377111,3,2,4,0,1,1,1,0,1,50,2,7,0,2,3,15,1,20,4,7,54.0
1,1,1,5,1,0,1,2,1,1,3,48.77519,2.31374,3,1,2,0,1,1,1,0,1,50,0,7,0,2,8,24,1,18,4,7,33.0
1,4,1,5,2,0,1,2,1,1,3,48.77519,2.31374,3,1,2,0,1,1,1,0,1,50,0,1,1,0,0,0,0,18,4,7,44.0
1,4,1,5,1,0,1,1,1,1,4,48.58084,2.45963,1,3,6,0,2,1,1,0,1,110,1,7,0,2,4,2,0,19,4,7,59.0
1,1,1,5,1,0,1,1,1,1,4,48.58084,2.45963,1,3,6,0,2,1,1,0,1,110,1,7,0,2,1,2,3,19,4,7,53.0
1,1,1,5,1,0,1,1,1,1,4,48.58084,2.45963,1,3,6,0,2,1,1,0,1,110,1,7,0,2,0,0,1,19,4,7,26.0
1,1,1,0,1,0,1,1,1,1,3,48.8153,2.356,1,1,2,0,1,1,1,1,1,70,2,7,0,2,7,12,1,14,4,7,25.0
1,4,1,0,2,6,1,1,1,1,3,48.8153,2.356,1,1,2,0,1,1,1,1,1,70,2,33,0,2,3,3,1,14,4,7,25.0
1,1,1,5,1,0,3,1,1,1,5,48.6681541,2.355139,1,1,3,0,2,1,1,0,1,70,1,7,1,0,2,21,1,1,4,7,45.0
1,1,1,5,8,0,3,1,1,1,5,48.6681541,2.355139,1,1,3,0,2,1,1,0,1,70,1,7,0,2,2,1,1,1,4,7,41.0
1,4,1,1,2,6,2,1,1,1,2,48.98026,2.24082,1,3,6,0,1,1,1,0,1,90,2,33,0,2,1,21,1,6,4,7,35.0
1,1,1,1,1,4,2,1,1,1,2,48.98026,2.24082,1,3,6,0,1,1,1,0,1,90,2,7,0,2,5,2,1,6,4,7,34.0
1,4,1,0,2,6,1,1,1,1,7,48.8472805032,2.4919650215,1,1,2,0,1,1,1,0,1,90,2,31,0,2,1,2,1,15,4,7,62.0
1,1,1,5,2,6,1,1,1,1,7,48.8472805032,2.4919650215,1,1,2,0,1,1,1,0,1,90,2,33,0,0,4,2,1,15,4,7,28.0
1,4,1,4,1,0,1,2,2,1,3,48.864012,2.370696,4,3,6,0,1,1,1,0,1,50,1,10,0,2,1,1,1,7,3,7,53.0
1,1,1,4,1,0,1,2,2,1,3,48.864012,2.370696,4,3,6,0,1,1,1,0,1,50,2,14,1,2,7,1,1,7,3,7,29.0
1,1,1,5,1,-1,1,2,1,1,7,49.04626,2.04215,5,-1,0,0,1,1,9,9,8,50,3,21,0,0,7,26,1,18,5,7,23.0
1,4,1,1,8,-1,1,2,1,1,5,48.956488,2.281753,3,2,2,0,1,1,1,0,1,50,1,7,0,0,3,13,1,8,3,7,56.0
1,4,1,1,2,6,1,2,1,1,5,48.956488,2.281753,3,2,2,0,1,1,1,0,1,50,2,33,0,2,9,1,1,8,3,7,33.0
1,4,1,1,2,6,1,2,1,1,5,48.956488,2.281753,3,2,2,0,1,1,1,0,1,50,2,33,0,2,1,1,1,8,3,7,32.0
1,1,1,0,1,0,1,2,9,1,3,48.69252,2.42739,4,2,2,0,1,1,1,0,1,50,2,7,0,2,8,15,1,8,3,7,42.0
1,4,1,1,2,8,1,2,9,1,3,48.69252,2.42739,4,2,2,0,1,1,1,0,1,50,2,34,0,2,2,2,1,8,3,7,50.0
1,4,1,0,1,0,1,1,1,1,7,48.429013,2.160979,3,2,4,0,1,1,1,0,1,90,2,7,4,0,9,1,1,19,2,7,21.0
1,1,1,5,1,0,1,2,6,1,3,48.60485,2.56538,4,1,1,0,1,2,1,0,1,50,3,7,0,2,3,9,1,13,3,7,48.0
1,4,2,1,8,0,1,2,6,1,3,48.60485,2.56538,4,1,1,0,1,2,1,0,1,50,3,1,0,2,1,1,5,13,3,7,32.0
1,1,1,5,1,0,1,2,4,1,4,48.820798,2.376664,4,1,4,0,1,1,1,0,1,70,1,7,0,2,4,23,1,13,3,7,46.0
1,1,1,5,1,0,1,2,4,1,4,48.820798,2.376664,4,1,4,0,1,1,1,0,1,70,1,7,0,2,4,23,1,13,3,7,29.0
1,4,1,5,1,0,1,2,4,1,4,48.820798,2.376664,4,1,4,0,1,1,1,0,1,70,1,7,0,2,1,2,1,13,3,7,66.0
1,1,1,1,1,0,1,2,1,1,2,48.900815,2.339917,4,1,4,0,1,1,1,0,1,70,1,7,0,2,5,1,1,18,1,7,61.0
1,4,1,1,2,6,1,2,1,1,2,48.900815,2.339917,4,1,4,0,1,1,1,0,1,70,1,43,0,2,3,3,1,18,1,7,24.0
1,4,1,9,2,0,5,2,2,1,3,48.848699,2.332802,4,2,2,0,1,1,1,0,1,50,1,1,0,2,1,18,5,0,3,7,30.0
1,4,1,5,2,0,1,2,2,1,1,48.855873,2.410307,4,2,2,1,2,1,1,0,5,25,2,1,0,2,1,13,5,11,3,7,23.0
1,1,1,5,8,0,1,2,2,1,1,48.855873,2.410307,4,2,2,1,2,1,1,0,5,25,1,50,0,2,1,1,3,11,3,7,59.0
1,4,1,1,2,0,1,2,3,1,3,48.890885,2.353254,4,2,2,0,1,1,1,0,1,50,2,1,0,2,2,1,5,13,2,7,26.0
1,1,1,9,1,0,1,2,3,1,3,48.890885,2.353254,4,2,2,0,1,1,1,0,1,50,2,7,0,2,3,22,1,13,2,7,43.0
1,4,1,5,2,6,2,2,3,1,3,48.8854,2.299482,4,2,2,0,1,1,1,0,1,50,2,33,0,2,3,18,1,21,2,7,29.0
1,1,2,5,1,0,2,2,3,1,3,48.8854,2.299482,4,2,2,0,1,1,1,0,1,50,2,7,0,2,2,16,2,21,2,7,45.0
1,4,1,5,2,6,1,2,2,1,3,48.872684,2.284569,4,2,2,0,1,1,1,1,1,50,2,2,0,2,1,1,1,18,3,7,25.0
1,1,1,5,1,0,1,2,2,1,3,48.872684,2.284569,4,2,2,0,1,1,1,1,1,50,1,7,0,2,7,15,1,18,3,7,29.0
1,1,1,4,1,0,1,2,7,1,3,48.877005,2.283502,4,1,4,0,1,3,1,0,1,50,3,15,0,2,6,9,1,10,3,7,26.0
1,4,1,9,2,6,1,2,7,1,3,48.877005,2.283502,4,1,4,0,1,3,1,0,1,50,3,33,0,2,7,9,1,10,3,7,26.0
1,4,1,1,2,6,1,2,2,1,3,48.864501,2.266503,4,3,2,0,1,1,1,0,1,50,3,43,0,2,8,1,1,6,3,7,36.0
1,1,1,9,1,0,5,2,3,1,3,48.846423,2.315357,4,2,4,3,1,1,1,0,6,50,1,7,0,2,3,17,1,22,2,7,30.0
1,4,1,4,2,0,5,2,3,1,3,48.846423,2.315357,4,2,4,3,1,1,1,0,6,50,1,2,0,2,1,5,1,22,2,7,28.0
1,4,1,5,2,0,1,2,3,1,3,48.823314,2.324384,4,3,3,0,1,1,1,0,1,50,1,1,0,2,3,1,5,12,2,7,65.0
1,1,1,9,1,0,1,2,3,1,3,48.823314,2.324384,4,3,3,0,1,1,1,0,1,50,1,10,0,2,2,12,1,12,2,7,40.0
1,4,1,1,8,0,1,2,1,1,3,48.821777,2.378684,4,2,4,0,1,1,1,0,1,50,2,1,0,2,2,1,5,18,3,7,47.0
1,1,1,1,1,0,1,2,1,1,3,48.821777,2.378684,4,2,4,0,1,1,1,0,1,50,2,10,0,2,3,22,1,18,3,7,31.0
